Sweep	Chain_1	Chain_2	Chain_3	
522	-118.7988465813	-125.8756717594	-215.640215283	
523	-118.7988465813	-125.8756717594	-215.640215283	
524	-117.0370496042	-113.5888156089	-208.5664935038	
525	-106.770876332	-103.09598412	-181.9294543218	
526	-108.1318491015	-122.6657758267	-192.4396028447	
527	-108.1318491015	-122.6657758267	-192.4396028447	
528	-108.3343979854	-123.0780133477	-191.8184396717	
529	-108.0957014444	-122.5221618672	-192.9935127731	
530	-123.2328053484	-114.1860235255	-193.0836932236	
531	-123.1343338426	-115.0598572902	-191.7463990004	
532	-115.0598572902	-123.1343338426	-191.7463990004	
533	-115.1283238445	-123.1492758242	-191.7057352212	
534	-123.0971931586	-114.8386204417	-191.908567321	
535	-97.28866988481	-115.2167300535	-193.3143861875	
536	-106.5695559954	-122.4693385432	-190.8211081006	
537	-109.8266664211	-136.5115974706	-209.6436922639	
538	-125.4530271343	-110.4448788347	-202.026425179	
539	-120.7338221371	-115.8820595465	-205.521038955	
540	-127.217502613	-121.3058814672	-203.2136869681	
541	-114.0729658229	-120.8047215497	-203.345532424	
542	-121.717656211	-94.49159992929	-214.95360791	
543	-117.113559753	-106.301925754	-207.53220859	
544	-127.3854599177	-93.04694109822	-194.3755647527	
545	-127.340811304	-92.76872947548	-195.0098794886	
546	-92.76872947548	-127.340811304	-195.0098794886	
547	-92.76872947548	-127.340811304	-195.0098794886	
548	-92.76872947548	-127.340811304	-195.0098794886	
549	-92.76872947548	-127.340811304	-195.0098794886	
550	-92.76872947548	-114.4452211488	-210.2260923571	
551	-116.4683296146	-126.3194996595	-204.0066502941	
552	-116.4683296146	-126.3194996595	-204.0066502941	
553	-126.4779124472	-116.3455947222	-203.4565959949	
554	-116.3150969828	-126.5839012666	-203.2356187651	
555	-116.55462992	-126.2783096183	-204.3058923465	
556	-126.9320425098	-116.3108648546	-202.7786840057	
557	-116.4693778089	-126.3187918316	-204.0105407346	
558	-117.8722919327	-109.2668321347	-217.2011293251	
559	-113.3689014609	-92.32435761264	-204.6310412807	
560	-108.2022859823	-124.9367413532	-211.1167566522	
561	-103.3544400158	-111.1047309175	-217.5490417653	
562	-104.6471438698	-126.1325070093	-208.7141686553	
563	-99.28606529081	-136.1364791583	-215.9456583189	
564	-99.53516942002	-136.6047925481	-215.4630361936	
565	-98.96966801471	-135.3665782961	-219.0708879994	
566	-98.96966801471	-135.3665782961	-219.0708879994	
567	-119.8277059805	-108.8993829357	-195.3286037296	
568	-117.1472940796	-126.6799183264	-197.9485783156	
569	-115.0963489679	-111.7361405138	-216.6648903275	
570	-120.6333481682	-126.1240711553	-212.8732890463	
571	-126.0135726286	-122.9770356467	-210.5391154722	
572	-125.8879519235	-121.8521575197	-211.2707829897	
573	-138.0083121376	-141.9483101915	-214.7536143722	
574	-113.9740370985	-162.6318607077	-214.7536143722	
575	-112.259725332	-163.3189810991	-215.9695553194	
576	-112.259725332	-163.3189810991	-215.9695553194	
577	-112.259725332	-163.3189810991	-215.9695553194	
578	-112.259725332	-163.3189810991	-215.9695553194	
579	-113.5358475343	-162.6797745	-214.9246953707	
580	-113.5358475343	-162.6797745	-214.9246953707	
581	-113.7114458171	-155.1370514706	-214.8490123826	
582	-120.0043816061	-163.0195210984	-214.8490123826	
583	-120.0043816061	-163.0195210984	-214.8490123826	
584	-119.0113028466	-164.0383049332	-214.8490123826	
585	-117.5244135309	-164.4000903538	-216.8564697555	
586	-117.8167838381	-164.0650237602	-216.0027183117	
587	-117.8167838381	-164.0650237602	-216.0027183117	
588	-117.6036211781	-164.2615184245	-216.54199769	
589	-117.6036211781	-164.2615184245	-216.54199769	
590	-109.0504751269	-139.8784868145	-210.772551303	
591	-121.2945308985	-139.691320875	-211.3488388884	
592	-111.5067960499	-141.2441620239	-217.0463095658	
593	-111.5067960499	-141.2441620239	-217.0463095658	
594	-127.4847464018	-103.2990378816	-204.0763370204	
595	-127.746958813	-91.69081732164	-202.2785910794	
596	-91.69081732164	-127.746958813	-202.2785910794	
597	-91.69081732164	-127.746958813	-202.2785910794	
598	-91.84398160388	-127.817321889	-202.0812911242	
599	-91.84398160388	-127.817321889	-202.0812911242	
600	-105.0534098452	-124.1644158554	-195.582274801	
601	-91.08148031767	-121.9079101651	-188.5960435568	
602	-91.08148031767	-121.9079101651	-188.5960435568	
603	-94.45578293499	-121.9079101651	-183.3174661101	
604	-96.11331903778	-136.5340819901	-200.611119885	
605	-105.2625856339	-144.4033149644	-194.8474518437	
606	-103.8045376717	-145.406842312	-196.1584826595	
607	-99.22972727373	-144.3239761166	-210.0407378265	
608	-95.39787388006	-110.6784428183	-216.1682736216	
609	-95.39787388006	-110.6784428183	-216.1682736216	
610	-122.8998044073	-108.0871682647	-215.534706067	
611	-108.0871682647	-122.8998044073	-215.534706067	
612	-108.0871682647	-122.8998044073	-215.534706067	
613	-108.0871682647	-122.8998044073	-215.534706067	
614	-108.0871682647	-122.8998044073	-215.534706067	
615	-110.1927966414	-127.8656561292	-215.534706067	
616	-110.1927966414	-127.8656561292	-215.534706067	
617	-99.36976647476	-131.6122575576	-199.5870553217	
618	-92.05291695682	-122.2360941542	-209.0971219574	
619	-122.2360941542	-92.05291695682	-209.0971219574	
620	-116.6243696659	-94.02261382197	-216.4707174447	
621	-106.347751542	-103.7253146344	-216.4707174447	
622	-95.93677978316	-109.73468832	-215.4405779586	
623	-95.93677978316	-109.73468832	-215.4405779586	
624	-95.93677978316	-109.73468832	-215.4405779586	
625	-103.8506538046	-114.2345844792	-215.4405779586	
626	-114.2345844792	-103.8506538046	-215.4405779586	
627	-119.3470727395	-99.22996392471	-223.3701346202	
628	-118.6361265835	-98.71409041181	-224.6175327899	
629	-98.71409041181	-118.6361265835	-224.6175327899	
630	-113.8171810589	-126.2589046069	-216.3804413854	
631	-111.7605676637	-138.1317899385	-216.4210363943	
632	-103.5935519478	-129.6691251204	-217.7199293162	
633	-103.5935519478	-129.6691251204	-217.7199293162	
634	-106.2415362955	-126.8385035285	-215.8609701189	
635	-106.2415362955	-126.8385035285	-215.8609701189	
636	-100.0806306685	-120.7864625436	-215.8609701189	
637	-93.82515653425	-134.1767821099	-215.8609701189	
638	-96.94902726966	-115.5246217093	-215.8609701189	
639	-104.5077133686	-123.0534639402	-215.8609701189	
640	-95.78188380293	-122.76974728	-218.5475806901	
641	-95.78188380293	-122.76974728	-218.5475806901	
642	-100.2331721432	-110.7962319325	-221.1264757698	
643	-100.2331721432	-110.7962319325	-221.1264757698	
644	-100.2331721432	-110.7962319325	-221.1264757698	
645	-96.75816919159	-117.7205844785	-221.1440358516	
646	-96.75816919159	-110.3799151601	-221.1440358516	
647	-96.75816919159	-111.7493005813	-221.1440358516	
648	-97.15456343578	-120.0948401555	-210.5685347802	
649	-97.15456343578	-120.0948401555	-210.5685347802	
650	-103.7677623653	-136.2936022797	-209.4249134153	
651	-103.8894496103	-121.9931643079	-210.0165885731	
652	-103.8894496103	-121.9931643079	-210.0165885731	
653	-122.7972586059	-104.2048067261	-208.7434801851	
654	-122.7972586059	-104.2048067261	-208.7434801851	
655	-104.2048067261	-122.7972586059	-208.7434801851	
656	-104.2048067261	-122.7972586059	-208.7434801851	
657	-104.2048067261	-122.7972586059	-208.7434801851	
658	-110.9163501012	-137.2193121826	-209.1180541591	
659	-110.9163501012	-137.2193121826	-209.1180541591	
660	-110.9163501012	-137.2193121826	-209.1180541591	
661	-93.98191888132	-112.5228767175	-203.1563004916	
662	-106.4154968377	-127.8203417473	-215.635533511	
663	-106.4154968377	-127.8203417473	-215.635533511	
664	-97.90608704478	-116.7054616316	-208.1632922726	
665	-97.90608704478	-115.3499885815	-210.4327086042	
666	-115.3499885815	-97.90608704478	-210.4327086042	
667	-133.5595121718	-107.1399418024	-215.635533511	
668	-106.6892655744	-133.6051619901	-216.9590454863	
669	-106.6892655744	-133.6051619901	-216.9590454863	
670	-106.8845958479	-133.5070335193	-216.1784044603	
671	-103.2886095	-147.0117622544	-212.0756052488	
672	-103.2886095	-147.0117622544	-212.0756052488	
673	-93.29265266989	-126.4410367443	-217.2197153969	
674	-106.4262566355	-138.8856274061	-215.0131565561	
675	-99.26910563159	-140.1457243062	-215.0131565561	
676	-98.36774662548	-166.3431044972	-216.7884982718	
677	-98.36774662548	-166.3431044972	-216.7884982718	
678	-101.012336928	-214.4813887382	-167.1259850217	
679	-105.9128465027	-154.3227227987	-211.3305239537	
680	-103.5494765653	-153.1480515795	-216.0305410131	
681	-93.12717798872	-141.4638000783	-218.3803512393	
682	-93.12717798872	-152.3558802703	-218.3803512393	
683	-98.0038833776	-131.739638135	-218.3803512393	
684	-98.77168471806	-144.7613378058	-216.4062268628	
685	-100.209320748	-158.9670189325	-216.4062268628	
686	-100.209320748	-158.9670189325	-216.4062268628	
687	-100.1506703615	-158.9409041192	-216.6457022593	
688	-100.1506703615	-158.9409041192	-216.6457022593	
689	-105.8615532773	-148.8689701657	-216.6457022593	
690	-98.58643614781	-140.2066220669	-216.6457022593	
691	-98.58643614781	-140.2066220669	-216.6457022593	
692	-98.58643614781	-140.2066220669	-216.6457022593	
693	-98.74044491312	-140.2866426918	-216.0789792062	
694	-98.74044491312	-140.2866426918	-216.0789792062	
695	-98.74044491312	-140.2866426918	-216.0789792062	
696	-99.25698494381	-140.750212059	-215.2143665632	
697	-99.25698494381	-140.750212059	-215.2143665632	
698	-99.25698494381	-140.750212059	-215.2143665632	
699	-107.0373930863	-134.5587854927	-215.2143665632	
700	-107.678820824	-135.429891999	-214.7062984474	
701	-100.399892817	-163.0429689018	-212.3227694832	
702	-100.6327304438	-163.255640488	-212.254946112	
703	-101.3062257921	-163.8841835746	-212.1232174326	
704	-99.16584866119	-161.9824695623	-212.9642590405	
705	-104.0985828763	-136.6134520511	-209.0880797585	
706	-100.4907691859	-139.1606895953	-203.0710844718	
707	-100.8069659593	-139.3087686459	-202.0933503246	
708	-100.8069659593	-139.3087686459	-202.0933503246	
709	-108.2492637745	-133.0719123573	-203.9980989317	
710	-108.1624189764	-133.0512362557	-204.3672703173	
711	-140.9512140585	-103.1045712883	-204.2036677459	
712	-109.6525025169	-159.8807813517	-215.2331349275	
713	-109.4057961357	-159.8900624134	-215.5760310164	
714	-109.0509284018	-160.5668807875	-217.240267991	
715	-107.2988057016	-155.7282603631	-218.8313586199	
716	-107.2988057016	-155.7282603631	-218.8313586199	
717	-102.4526510416	-149.303783577	-217.6092280133	
718	-102.6255335913	-148.9702854669	-216.6296406632	
719	-98.41896280146	-154.0634868789	-203.5772748701	
720	-98.79325198071	-153.9389954841	-202.8471121449	
721	-99.67898708836	-154.2644967345	-202.2758192458	
722	-98.42954079403	-154.0527114412	-203.5433103982	
723	-98.42954079403	-183.043803197	-200.0498439277	
724	-98.42954079403	-183.043803197	-200.0498439277	
725	-106.2340430473	-164.5192580033	-213.2305810837	
726	-106.2340430473	-164.5192580033	-213.2305810837	
727	-106.2340430473	-164.5192580033	-213.2305810837	
728	-98.30071532156	-166.6968235597	-209.2080389458	
729	-104.2647354387	-166.094480241	-217.2848023402	
730	-104.2647354387	-166.094480241	-217.2848023402	
731	-117.2236523965	-163.2626896538	-197.4504679604	
732	-105.02718492	-149.3470976465	-200.1218058662	
733	-110.6412489195	-139.5947688011	-210.3298892095	
734	-110.6412489195	-139.5947688011	-210.3298892095	
735	-110.6412489195	-139.5947688011	-210.3298892095	
736	-110.6412489195	-139.5947688011	-210.3298892095	
737	-115.3464745011	-132.8380471622	-209.4100684976	
738	-115.3464745011	-132.8380471622	-209.4100684976	
739	-119.2246112948	-139.6912418415	-215.6802589185	
740	-119.1112394004	-139.7002683201	-216.3044058895	
741	-119.1303487318	-139.6814810087	-216.104087591	
742	-97.37028871606	-154.6897837941	-218.1221819835	
743	-97.37066388557	-154.6884853291	-218.1203018281	
744	-98.96500726408	-153.2437993815	-215.3127086183	
745	-98.96500726408	-153.2437993815	-215.3127086183	
746	-98.96500726408	-153.2437993815	-215.3127086183	
747	-123.7115640769	-98.96500726408	-215.3127086183	
748	-110.3922675008	-110.7606356358	-215.3127086183	
749	-110.5298099644	-110.1662503259	-215.554181885	
750	-126.0333910477	-114.6108985652	-212.417807781	
751	-116.8146486696	-122.0274909868	-218.5038407319	
752	-116.822568622	-122.065355511	-218.7523989319	
753	-114.2068977965	-109.7038936676	-217.9639510559	
754	-119.8384979206	-122.8950117344	-217.9639510559	
755	-115.8396377135	-121.736667328	-210.9220660697	
756	-121.5917880422	-115.9002293406	-209.7009089483	
757	-121.6074770632	-115.9475668492	-209.4756353884	
758	-115.9475668492	-121.6074770632	-209.4756353884	
759	-113.6230403352	-107.7859407476	-215.2574037849	
760	-119.9919026304	-112.4047246967	-209.0524468422	
761	-112.4047246967	-119.9919026304	-209.0524468422	
762	-112.4047246967	-119.9919026304	-209.0524468422	
763	-112.4047246967	-119.9919026304	-209.0524468422	
764	-119.9919026304	-112.4047246967	-209.0524468422	
765	-129.2534615369	-118.7550871418	-215.8617443442	
766	-118.7550871418	-129.2534615369	-215.8617443442	
767	-105.1184784888	-126.7285257027	-202.3312607316	
768	-105.1184784888	-126.7285257027	-202.3312607316	
769	-105.1184784888	-126.7285257027	-202.3312607316	
770	-105.1184784888	-126.7285257027	-202.3312607316	
771	-105.1184784888	-126.7285257027	-202.3312607316	
772	-105.1184784888	-126.7285257027	-202.3312607316	
773	-119.8700957792	-120.0684336486	-201.738325257	
774	-120.0684336486	-119.8700957792	-201.738325257	
775	-107.4332393135	-116.6304890682	-199.0221330184	
776	-116.5701335073	-106.8229008584	-200.4586159327	
777	-106.8229008584	-114.3450710099	-197.6187914294	
778	-106.8229008584	-114.3450710099	-197.6187914294	
779	-115.3559220464	-109.4647699915	-193.9351455754	
780	-114.6456824859	-108.1092852049	-194.8535997405	
781	-108.1512626592	-114.6647710876	-194.8108495272	
782	-115.5305988716	-117.5146599723	-165.7062614441	
783	-114.8553127622	-118.4783469584	-181.7839070968	
784	-118.8250413068	-115.078923654	-181.4545111387	
785	-115.078923654	-118.8250413068	-181.4545111387	
786	-122.3964818369	-128.5739541378	-163.0214475908	
787	-129.6532684615	-126.1469266432	-173.8073750584	
788	-129.3260911269	-125.6465670118	-174.3884084657	
789	-123.0520907803	-125.8025602375	-183.0370267064	
790	-125.8025602375	-123.0520907803	-183.0370267064	
791	-122.1673810255	-122.5025843547	-197.8669287209	
792	-110.420495969	-111.5231308198	-195.9316007593	
793	-111.3553730494	-110.2497031087	-196.1435118326	
794	-110.2499572959	-111.3556196783	-196.1431615174	
795	-115.279450923	-123.2209059456	-196.7580615401	
796	-122.493268959	-119.6666819283	-214.6726277447	
797	-122.493268959	-119.6666819283	-214.6726277447	
798	-105.8934874002	-111.7435030733	-217.0916148175	
799	-117.2548628563	-110.9566534398	-214.7650160294	
800	-99.93827720442	-111.6779998174	-217.7474725626	
801	-100.7856805547	-112.1789064148	-215.8246218412	
802	-99.99858121839	-111.696387735	-217.4731635084	
803	-98.52654667753	-116.230610352	-217.4731635084	
804	-98.56605674566	-131.500355247	-198.2652153212	
805	-112.4989362565	-127.80623339	-197.5407290467	
806	-105.400862736	-129.3009211175	-201.9986971425	
807	-111.3214652409	-138.6767512785	-205.1228930832	
808	-103.0517524975	-147.6398198607	-209.5032815089	
809	-113.3697166551	-142.6675047857	-196.3773709353	
810	-114.6381723645	-141.839955457	-194.6694366682	
811	-141.839955457	-114.6381723645	-194.6694366682	
812	-130.0029248992	-108.4615502163	-197.2780753357	
813	-106.564053415	-129.2180753089	-200.8152243421	
814	-107.7859260105	-129.5809741636	-197.7063461082	
815	-107.4967393627	-129.4179972318	-197.9918948141	
816	-107.3651688109	-129.3493184654	-198.1536671447	
817	-97.65911354614	-138.690890578	-205.8559408733	
818	-97.65911354614	-137.759637265	-197.6181271425	
819	-97.65911354614	-132.252291999	-216.3485633984	
820	-97.65911354614	-132.252291999	-216.3485633984	
821	-97.65911354614	-132.252291999	-216.3485633984	
822	-97.65911354614	-132.252291999	-216.3485633984	
823	-135.221797228	-97.65911354614	-208.9378326941	
824	-116.4382814964	-121.2644281187	-216.3485633984	
825	-121.2644281187	-116.4382814964	-216.3485633984	
826	-116.4382814964	-121.2644281187	-216.3485633984	
827	-116.4382814964	-121.2644281187	-216.3485633984	
828	-121.2644281187	-116.4382814964	-216.3485633984	
829	-110.9706642593	-101.4628142972	-170.5879867132	
830	-96.50061738021	-127.2814839564	-183.7099035727	
831	-96.50061738021	-127.2814839564	-183.7099035727	
832	-96.50061738021	-127.2814839564	-183.7099035727	
833	-96.50061738021	-127.2814839564	-183.7099035727	
834	-96.50061738021	-127.2814839564	-183.7099035727	
835	-96.4754425689	-130.9421503821	-160.9573578562	
836	-96.52759018487	-130.4869408765	-160.5875183967	
837	-96.67864912642	-129.9641716287	-160.2097820565	
838	-97.14144210413	-129.3168049266	-159.8732973762	
839	-97.14144210413	-129.3168049266	-159.8732973762	
840	-114.3665475384	-141.6624284938	-164.5418293516	
841	-114.3665475384	-141.6624284938	-164.5418293516	
842	-114.3665475384	-141.6624284938	-164.5418293516	
843	-98.14717465089	-132.5324289295	-165.7362958483	
844	-98.14717465089	-132.5324289295	-165.7362958483	
845	-98.40194483654	-132.3106249593	-165.5171469551	
846	-98.22247689694	-132.456098777	-165.6602256036	
847	-99.53593332185	-131.9791486693	-165.2214933158	
848	-97.76904106659	-140.9373423947	-169.7914689989	
849	-97.76904106659	-140.9373423947	-169.7914689989	
850	-102.7187830761	-141.7119302608	-174.283059573	
851	-102.7187830761	-141.7119302608	-174.283059573	
852	-102.7187830761	-141.7119302608	-174.283059573	
853	-105.170294432	-149.6968921217	-168.0008715206	
854	-103.3846384822	-133.1698151971	-189.9361775368	
855	-97.69974614269	-123.2835856853	-179.7880501462	
856	-97.69974614269	-129.1921108696	-205.1576980494	
857	-107.772763323	-134.6919918673	-183.2741872748	
