Sweep	g
7180	13.9785
7181	13.9785
7182	13.9785
7183	8.57833
7184	8.91737
7185	8.91737
7186	8.91737
7187	10.2983
7188	7.96907
7189	7.96907
7190	8.09625
7191	8.09625
7192	11.8188
7193	11.8188
7194	9.39924
7195	7.65329
7196	7.65329
7197	7.6208
7198	7.6208
7199	7.6208
7200	8.24525
7201	11.8248
7202	11.8248
7203	8.82824
7204	8.82824
7205	8.82824
7206	8.82824
7207	9.3928
7208	11.4436
7209	11.4436
7210	9.65024
7211	9.42854
7212	9.6751
7213	9.6751
7214	9.6751
7215	9.6751
7216	9.45848
7217	9.45848
7218	9.45848
7219	9.45848
7220	9.45848
7221	9.45848
7222	8.59197
7223	11.0106
7224	12.6503
7225	12.6503
7226	12.6503
7227	12.6503
7228	12.6503
7229	12.2261
7230	12.2261
7231	10.0927
7232	10.0927
7233	9.42089
7234	9.42089
7235	9.42089
7236	10.0414
7237	10.0414
7238	9.61928
7239	9.61928
7240	9.61928
7241	9.61928
7242	9.61928
7243	9.61928
7244	9.61928
7245	11.8427
7246	11.8427
7247	11.8427
7248	11.8427
7249	11.8427
7250	9.61235
7251	9.61235
7252	9.46657
7253	7.71109
7254	8.25299
7255	8.25299
7256	6.85056
7257	6.85056
7258	6.30614
7259	6.30614
7260	12.201
7261	12.201
7262	6.34546
7263	6.34546
7264	11.4668
7265	11.4668
7266	11.7816
7267	11.7816
7268	11.7816
7269	11.7816
7270	11.7816
7271	11.7816
7272	9.99717
7273	9.99717
7274	8.24872
7275	8.24872
7276	8.24872
7277	7.68564
7278	7.68564
7279	7.68564
7280	7.07451
7281	8.88787
7282	8.88787
7283	8.88787
7284	8.88787
7285	8.88787
7286	8.88787
7287	8.88787
7288	8.88787
7289	10.2128
7290	10.2128
7291	10.2128
7292	12.5746
7293	12.5746
7294	12.5746
7295	9.29415
7296	9.40328
7297	9.40328
7298	13.3454
7299	13.3454
7300	13.3454
7301	12.5304
7302	8.64901
7303	8.64901
7304	8.64901
7305	9.90844
7306	9.90844
7307	9.90844
7308	9.90844
7309	11.3118
7310	18.8533
7311	10.6096
7312	10.6096
7313	13.2926
7314	13.2926
7315	13.2926
7316	12.4584
7317	12.4584
7318	12.4584
7319	12.4584
7320	13.6073
7321	11.4899
7322	11.4899
7323	11.4899
7324	11.4899
7325	7.94695
7326	9.55091
7327	9.55091
7328	11.1563
7329	12.9783
7330	12.9783
7331	12.9783
7332	16.2219
7333	16.2219
7334	16.2219
7335	6.90532
7336	10.995
7337	14.8783
7338	14.8783
7339	14.8783
7340	14.8783
7341	9.93391
7342	11.6835
7343	11.6835
7344	13.5569
7345	15.3634
7346	15.3634
7347	10.2052
7348	9.38081
7349	9.38081
7350	9.38081
7351	7.92017
7352	7.60195
7353	7.60195
7354	7.60195
7355	11.8042
7356	11.8042
7357	11.8042
7358	10.0734
7359	10.0734
7360	10.0734
7361	10.0734
7362	10.0734
7363	10.0734
7364	10.0734
7365	10.0734
7366	10.1589
7367	10.1589
7368	10.1589
7369	8.70008
7370	10.6017
7371	10.6017
7372	11.7257
7373	11.7257
7374	11.7257
7375	8.68092
7376	8.68092
7377	8.68092
7378	8.68092
7379	9.51073
7380	9.51073
7381	9.51073
7382	9.51073
7383	9.51073
7384	11.3091
7385	11.3091
7386	11.3091
7387	11.3091
7388	8.40399
7389	8.40399
7390	8.87345
7391	8.87345
7392	11.7157
7393	11.7157
7394	11.7157
7395	11.7157
7396	8.52561
7397	8.52561
7398	8.52561
7399	10.3967
7400	10.3967
7401	10.3967
7402	10.3967
7403	12.387
7404	8.79433
7405	8.79433
7406	8.79433
7407	8.79433
7408	8.79433
7409	8.79433
7410	8.79433
7411	8.79433
7412	8.68973
7413	8.68973
7414	8.68973
7415	8.68973
7416	8.68973
7417	8.68973
7418	8.68973
7419	8.68973
7420	8.68973
7421	8.68973
7422	9.85358
7423	9.85358
7424	9.85358
7425	9.85358
7426	9.85358
7427	7.74817
7428	12.3062
7429	11.898
7430	11.898
7431	11.898
7432	9.59978
7433	9.59978
7434	8.16024
7435	8.16024
7436	8.16024
7437	8.16024
7438	10.2793
7439	10.2793
7440	10.2793
7441	10.9039
7442	7.93465
7443	7.93465
7444	7.93465
7445	10.1388
7446	10.3165
7447	10.3165
7448	10.3165
7449	10.3165
7450	10.3165
7451	10.3165
7452	9.23801
7453	8.08321
7454	9.06185
7455	9.72214
7456	9.72214
7457	9.72214
7458	10.308
7459	14.3256
7460	14.3256
7461	14.3256
7462	14.3256
7463	13.624
7464	13.624
7465	13.624
7466	8.19246
7467	8.05496
7468	8.05496
7469	5.92437
7470	5.92437
7471	7.23204
7472	8.22862
7473	8.22862
7474	8.45469
7475	8.45469
7476	8.45469
7477	9.04438
7478	7.87652
7479	7.87652
7480	7.87652
7481	7.87652
7482	8.61993
7483	8.61993
7484	8.61993
7485	8.61993
7486	8.61993
7487	11.0912
7488	11.0912
7489	11.0912
7490	6.28633
7491	5.66071
7492	5.66071
7493	7.45394
7494	7.45394
7495	10.685
7496	10.685
7497	10.685
7498	8.31605
7499	8.31605
7500	8.31605
7501	8.31605
7502	8.31605
7503	8.31605
7504	8.31605
7505	10.0682
7506	13.7977
7507	8.2626
7508	8.2626
7509	8.2626
7510	8.2626
7511	13.8961
7512	13.3517
7513	13.3517
7514	13.3517
7515	13.3517
7516	12.1502
7517	10.6124
7518	10.6124
7519	10.6124
7520	12.0282
7521	15.3231
7522	14.5445
7523	14.5445
7524	14.5445
7525	14.5445
7526	14.8345
7527	14.8345
7528	15.2686
7529	15.2686
7530	15.2686
7531	15.2686
7532	13.0971
7533	13.0971
7534	11.4705
7535	11.4705
7536	11.4705
7537	11.4705
7538	12.2568
7539	12.2568
7540	14.4885
7541	14.4885
7542	11.5464
7543	8.56406
7544	11.2364
7545	10.2947
7546	10.2947
7547	10.2947
7548	10.2947
7549	12.3942
7550	9.75841
7551	9.75841
7552	9.75841
7553	7.759
7554	7.759
7555	7.759
7556	8.71187
7557	9.98036
7558	9.26525
7559	11.0171
7560	11.0171
7561	10.8934
7562	9.64675
7563	9.64675
7564	9.64675
7565	9.64675
7566	13.474
7567	12.3567
7568	12.3567
7569	12.3567
7570	12.3567
7571	12.3567
7572	11.8107
7573	11.8107
7574	11.8107
7575	11.4172
7576	11.4172
7577	12.0701
7578	14.412
7579	10.0569
7580	10.0569
7581	10.0569
7582	11.5298
7583	11.5298
7584	11.5298
7585	12.5632
7586	12.5632
7587	11.7446
7588	11.7446
7589	11.7446
7590	9.20721
7591	9.20721
7592	12.637
7593	9.9289
7594	9.9289
7595	9.9289
7596	9.9289
7597	9.9289
7598	9.9289
7599	10.782
7600	11.3852
7601	11.3852
7602	10.2447
7603	8.74149
7604	10.4661
7605	10.4661
7606	10.4661
7607	10.4661
7608	10.4661
7609	7.89579
7610	7.89579
7611	7.89579
7612	12.3958
7613	12.3958
7614	12.3958
7615	12.392
7616	12.8575
7617	12.8575
7618	11.8925
7619	11.335
7620	11.335
7621	9.64289
7622	9.64289
7623	9.64289
7624	12.2676
7625	12.2676
7626	9.69912
7627	9.69912
7628	9.69912
7629	9.69912
7630	9.69912
7631	9.69912
7632	9.69912
7633	9.69912
7634	9.69912
7635	9.69912
7636	9.69912
7637	13.7411
7638	13.7411
7639	14.4214
7640	14.4214
7641	12.5791
7642	12.5791
7643	12.5791
7644	12.5791
7645	12.5791
7646	11.1172
7647	11.1172
7648	8.25771
7649	8.19464
7650	9.06442
7651	9.19841
7652	9.19841
7653	7.00353
7654	13.524
7655	13.524
7656	13.524
7657	10.9144
7658	10.9144
7659	8.60909
7660	8.60909
7661	10.4688
7662	7.86521
7663	8.33143
7664	6.75328
7665	5.17287
7666	5.98304
7667	7.22216
7668	8.88326
7669	8.88326
7670	11.7853
7671	11.7853
7672	11.7853
7673	11.7853
7674	11.7853
7675	7.87779
7676	6.86577
7677	14.1291
7678	14.1291
7679	14.1291
7680	14.1291
7681	10.4271
7682	9.66223
7683	11.5736
7684	11.5736
7685	11.926
7686	11.926
7687	10.6753
7688	10.6753
7689	10.6753
7690	10.6753
7691	10.6753
7692	10.6753
7693	8.37766
7694	10.5363
7695	9.22016
7696	12.9888
7697	9.36102
7698	9.07908
7699	9.07908
7700	9.07908
7701	9.07908
7702	9.07908
7703	9.07908
7704	9.07908
7705	9.07908
7706	8.19119
7707	8.19119
7708	8.19119
7709	8.19119
7710	8.19119
7711	8.19119
7712	11.8757
7713	11.8757
7714	10.3425
7715	8.30479
7716	8.30479
7717	8.30479
7718	10.377
7719	10.377
7720	10.377
7721	7.10376
7722	9.97046
7723	9.97046
7724	9.32334
7725	9.89385
7726	9.7991
7727	9.7991
7728	9.7991
7729	10.9329
7730	10.9329
7731	8.31064
7732	9.28133
7733	9.28133
7734	9.28133
7735	9.28133
7736	9.28133
7737	9.03527
7738	9.03527
7739	9.03527
7740	9.03527
7741	9.03527
7742	9.03527
7743	9.03527
7744	9.03527
7745	9.03527
7746	12.0788
7747	7.95529
7748	10.3204
7749	9.6737
7750	12.5158
7751	12.5158
7752	7.7107
7753	7.7107
7754	7.7107
7755	7.7107
7756	7.7107
7757	7.2031
7758	8.17472
7759	8.17472
7760	8.17472
7761	8.8687
7762	8.8687
7763	8.8687
7764	8.8687
7765	8.8687
7766	8.8687
7767	13.0819
7768	12.6007
7769	12.6007
7770	12.6007
7771	12.6007
7772	12.6007
7773	12.6007
7774	11.0873
7775	11.0873
7776	11.0873
7777	11.0873
7778	11.0873
7779	11.0873
7780	11.599
7781	14.4712
7782	14.4712
7783	14.4712
7784	14.4712
7785	10.546
7786	10.546
7787	10.546
7788	10.546
7789	10.546
7790	10.9566
7791	9.25832
7792	9.9138
7793	8.55795
7794	8.55795
7795	8.55795
7796	8.55795
7797	8.55795
7798	8.55795
7799	12.1373
7800	12.1373
7801	12.1373
7802	14.6854
7803	14.6854
7804	14.6854
7805	13.8052
7806	13.0303
7807	12.2073
7808	10.4726
7809	10.4726
7810	10.4726
7811	10.4726
7812	10.4726
7813	11.7145
7814	8.87518
7815	8.87518
7816	8.87518
7817	11.6493
7818	11.6493
7819	11.6493
7820	14.8754
7821	14.8754
7822	14.8754
7823	11.6348
7824	11.6348
7825	11.6348
7826	9.08876
7827	9.08876
7828	9.08876
7829	10.5521
7830	10.5521
7831	10.5521
7832	9.03982
7833	9.03982
7834	8.0908
7835	8.0908
7836	11.8609
7837	11.7555
7838	11.7555
7839	15.663
7840	15.663
7841	15.663
7842	15.663
7843	15.663
7844	15.6217
7845	15.6217
7846	15.6217
7847	10.9496
7848	10.9496
7849	10.9496
7850	10.9496
7851	10.9496
7852	12.1587
7853	12.1587
7854	14.503
7855	12.4655
7856	12.4655
7857	12.4655
7858	12.4655
7859	12.4655
7860	12.9787
7861	9.63635
7862	9.63635
7863	10.9417
7864	10.9417
7865	10.9417
7866	11.3402
7867	11.3402
7868	11.3402
7869	12.1411
7870	12.1411
7871	9.87876
7872	9.87876
7873	9.87876
7874	9.87876
7875	9.87876
7876	9.87876
7877	12.6678
7878	12.8386
7879	10.5664
7880	10.5664
7881	7.56218
7882	7.0741
7883	8.03202
7884	8.72678
7885	8.72678
7886	8.72678
7887	11.6037
7888	11.6037
7889	11.6037
7890	7.13332
7891	7.13332
7892	7.13332
7893	7.13332
7894	7.23313
7895	7.23313
7896	8.40276
7897	8.40276
7898	8.40276
7899	8.40276
7900	9.16766
7901	9.16766
7902	6.92078
7903	7.72483
7904	7.59821
7905	10.3852
7906	8.80989
7907	8.80989
7908	8.80989
7909	9.76096
7910	9.76096
7911	9.3272
7912	9.3272
7913	8.01762
7914	8.01762
7915	8.01762
7916	8.01762
7917	6.79428
7918	9.62408
7919	9.62408
7920	11.6625
7921	11.6575
7922	11.6575
7923	11.6575
7924	11.6575
7925	9.06193
7926	9.06193
7927	9.15292
7928	9.15292
7929	9.15292
7930	9.15292
7931	9.15292
7932	9.57119
7933	9.57119
7934	12.0787
7935	12.0787
7936	7.28621
7937	7.28621
7938	7.28621
7939	12.0156
7940	8.03648
7941	8.03648
7942	10.9834
7943	10.9834
7944	10.9834
7945	10.9834
7946	10.9834
7947	10.9834
7948	10.9834
7949	10.9834
7950	10.0352
7951	10.0352
7952	8.93171
7953	8.93171
7954	8.93171
7955	9.49631
7956	7.81558
7957	7.81558
7958	7.81558
7959	8.18758
7960	8.18758
7961	12.5159
7962	10.7451
7963	14.1719
7964	11.466
7965	11.5582
7966	11.5582
7967	11.5582
7968	11.5582
7969	11.5582
7970	11.996
7971	11.996
7972	11.996
7973	11.996
7974	9.30188
7975	9.30188
7976	14.4973
7977	14.4973
7978	14.4973
7979	14.4973
7980	14.4973
7981	14.4973
7982	12.2139
7983	12.2139
7984	11.7938
7985	9.55536
7986	12.9925
7987	12.9925
7988	9.20537
7989	7.57217
7990	7.57217
7991	7.57217
7992	7.57217
7993	7.57217
7994	7.57217
7995	7.57217
7996	7.57217
7997	8.62902
7998	8.62902
7999	8.62902
8000	8.62902
8001	9.19356
8002	9.19356
8003	10.7154
8004	10.765
8005	12.6027
8006	12.6027
8007	12.6027
8008	13.4883
8009	13.4883
8010	11.7644
8011	11.7644
8012	11.7644
8013	9.50267
8014	9.91924
8015	8.62988
8016	8.62988
8017	8.62988
8018	8.62988
8019	12.6415
8020	12.6415
8021	13.1334
8022	13.1334
8023	13.634
8024	13.634
8025	12.342
8026	12.342
8027	12.342
8028	12.342
8029	12.1718
8030	11.7497
8031	11.7497
8032	11.7497
8033	11.7497
8034	11.7497
8035	11.7497
8036	12.0675
8037	12.0675
8038	10.3414
8039	11.6588
8040	11.6588
8041	10.2051
8042	10.9095
8043	10.9095
8044	10.9095
8045	10.9095
8046	10.58
8047	10.9677
8048	10.1091
8049	10.1091
8050	11.4742
8051	11.4742
8052	17.5216
8053	17.5216
8054	12.5601
8055	16.7078
8056	11.1896
8057	11.1896
8058	11.1896
8059	11.4313
8060	10.6564
8061	9.82043
8062	9.82043
8063	8.55318
8064	8.55318
8065	8.55318
8066	8.55318
8067	8.55318
8068	10.4931
8069	11.768
8070	11.768
8071	11.768
8072	16.2664
8073	16.2664
8074	16.2664
8075	12.1798
8076	10.0592
8077	10.0592
8078	9.38429
8079	9.38429
8080	9.38429
8081	8.98348
8082	13.2564
8083	13.2564
8084	13.2564
8085	13.2564
8086	10.95
8087	12.0715
8088	12.408
8089	10.3759
8090	10.3759
8091	11.6063
8092	9.75574
8093	9.75574
8094	9.75574
8095	9.75574
8096	14.6512
8097	9.22464
8098	9.22464
8099	9.22464
8100	9.4345
8101	10.4902
8102	10.4264
8103	10.4264
8104	12.006
8105	12.006
8106	12.006
8107	10.8543
8108	10.8543
8109	10.8543
8110	10.8543
8111	14.5312
8112	14.589
8113	11.9539
8114	14.779
8115	10.6779
8116	10.6779
8117	11.7593
8118	11.7593
8119	12.3675
8120	13.6904
8121	9.64829
8122	9.64829
8123	9.64829
8124	9.66764
8125	9.66764
8126	9.66764
8127	10.687
8128	10.687
8129	10.687
8130	10.687
8131	10.687
8132	10.687
8133	10.6001
8134	12.3449
8135	12.3449
8136	10.0921
8137	10.0921
8138	10.0921
8139	10.0921
8140	9.66033
8141	9.66033
8142	9.87134
8143	9.87134
8144	11.0755
8145	11.0755
8146	11.0755
8147	11.0755
8148	11.0755
8149	9.74109
8150	10.8706
8151	10.8706
8152	10.8706
8153	10.8706
8154	11.8886
8155	10.1221
8156	10.1221
8157	8.25533
8158	9.83189
8159	9.83189
8160	9.83189
8161	9.83189
8162	11.1197
8163	12.7844
8164	7.6465
8165	7.6465
8166	7.6465
8167	8.71165
8168	8.71165
8169	8.71165
8170	7.9193
8171	7.9193
8172	14.8602
8173	14.8602
8174	12.8032
8175	13.4745
8176	12.4836
8177	11.4092
8178	8.27539
8179	8.27539
8180	8.27539
8181	8.36222
8182	8.36222
8183	9.28907
8184	9.70354
8185	9.70354
8186	9.70354
8187	9.70354
8188	6.67427
8189	6.67427
8190	6.67427
8191	6.67427
8192	6.67427
8193	6.67427
8194	6.67427
8195	9.2539
8196	9.2539
8197	8.96814
8198	8.96814
8199	9.33685
8200	9.33685
8201	9.15221
8202	13.1387
8203	13.1387
8204	10.3672
8205	9.13339
8206	9.13339
8207	9.13339
8208	9.13339
8209	9.13339
8210	9.13339
8211	9.33318
8212	9.33318
8213	10.7295
8214	10.7068
8215	10.7068
8216	10.7068
8217	10.4406
8218	10.1434
8219	9.20086
8220	9.20086
8221	15.0657
8222	14.6708
8223	14.6708
8224	13.5573
8225	13.5573
8226	13.5573
8227	13.5573
8228	13.5573
8229	13.5573
8230	13.5573
8231	7.2894
8232	8.25253
8233	8.25253
8234	8.25253
8235	8.25253
8236	7.78982
8237	7.78982
8238	7.78982
8239	9.17088
8240	9.17088
8241	9.17088
8242	9.17088
8243	6.6681
8244	8.09807
8245	10.9733
8246	10.9733
8247	10.9733
8248	11.6949
8249	11.6949
8250	11.6949
8251	11.6949
8252	12.7181
8253	12.7181
8254	11.5737
8255	8.47484
8256	8.47484
8257	11.2599
8258	9.44238
8259	9.35593
8260	9.73648
8261	9.73648
8262	9.73648
8263	9.73648
8264	9.73648
8265	9.73648
8266	9.73648
8267	9.73648
8268	9.73648
8269	9.73648
8270	9.73648
8271	9.85632
8272	13.0918
8273	13.0918
8274	13.0918
8275	9.36057
8276	9.36057
8277	8.26302
8278	11.9831
8279	11.9831
8280	11.9831
8281	12.5468
8282	12.5468
8283	12.5468
8284	12.9487
8285	13.7303
8286	13.7303
8287	13.7928
8288	13.7928
8289	13.7928
8290	11.6057
8291	11.6057
8292	11.6057
8293	11.7779
8294	9.36348
8295	14.3796
8296	8.56373
8297	8.56373
8298	12.8745
8299	8.98814
8300	8.98814
8301	8.98814
8302	8.98814
8303	8.98814
8304	8.98814
8305	7.47865
8306	7.47865
8307	7.08286
8308	11.341
8309	11.341
8310	11.341
8311	11.341
8312	7.57738
8313	7.57738
8314	7.57738
8315	5.71535
8316	5.71535
8317	6.00823
8318	6.00823
8319	6.00823
8320	6.00823
8321	6.00823
8322	6.00823
8323	6.00823
8324	6.00823
8325	6.74901
8326	6.74901
8327	6.57423
8328	6.57423
8329	6.57423
8330	7.66573
8331	7.59525
8332	8.73146
8333	8.73146
8334	9.32424
8335	9.32424
8336	9.32424
8337	10.7455
8338	10.7455
8339	7.1007
8340	7.1007
8341	6.74629
8342	6.39183
8343	6.39183
8344	6.39183
8345	6.39183
8346	6.39183
8347	8.36812
8348	8.72975
8349	8.72975
8350	8.72975
8351	8.72975
8352	8.72975
8353	8.72975
8354	8.72975
8355	9.64647
8356	9.27953
8357	9.27953
8358	11.0309
8359	7.82379
8360	7.7928
8361	8.97808
8362	8.97808
8363	8.97808
8364	8.97808
8365	11.3245
8366	11.3245
8367	8.28987
8368	8.28987
8369	9.33359
8370	9.33359
8371	9.33359
8372	9.33359
8373	9.33359
8374	9.33359
8375	9.33359
8376	9.98529
8377	9.98529
8378	7.81248
8379	8.31363
8380	8.31363
8381	8.31363
8382	8.31363
8383	8.77401
8384	8.77401
8385	8.77401
8386	8.77401
8387	8.77401
8388	8.77401
8389	8.77401
8390	9.26025
8391	9.26025
8392	9.26025
8393	9.26025
8394	9.26025
8395	9.26025
8396	9.26025
8397	9.26025
8398	7.91943
8399	7.91943
8400	8.99128
8401	14.2639
8402	14.2639
8403	14.2639
8404	14.2639
8405	9.42993
8406	12.0894
8407	12.0894
8408	12.0894
8409	12.0894
8410	12.0894
8411	9.5448
8412	11.5091
8413	11.5091
8414	11.5091
8415	11.5091
8416	12.1778
8417	12.1778
8418	12.1778
8419	12.1778
8420	12.1778
8421	12.1778
8422	12.1778
8423	8.33207
8424	8.33207
8425	8.33207
8426	8.33207
8427	8.33207
8428	8.33207
8429	13.0442
8430	13.0442
8431	12.1465
8432	7.89404
8433	7.89404
8434	7.89404
8435	6.84594
8436	10.7186
8437	10.7186
8438	10.7186
8439	7.88486
8440	8.29842
8441	8.29842
8442	8.29842
8443	8.29842
8444	8.29842
8445	8.29842
8446	10.2096
8447	8.67023
8448	10.4589
8449	10.4589
8450	8.80158
8451	8.42477
8452	8.42477
8453	8.42477
8454	6.87576
8455	6.87576
8456	5.98621
8457	5.98621
8458	8.15838
8459	7.45729
8460	9.74269
8461	9.74269
8462	9.74269
8463	10.2994
8464	7.2525
8465	7.2525
8466	7.2525
8467	7.2525
8468	7.2525
8469	7.2525
8470	6.89248
8471	8.60659
8472	6.36856
8473	6.36856
8474	8.15379
8475	11.1683
8476	10.2784
8477	10.2784
8478	6.09516
8479	6.09516
8480	12.4374
8481	12.4374
8482	9.21737
8483	6.49405
8484	6.49405
8485	7.03658
8486	7.0633
8487	7.0633
8488	7.58311
8489	7.10103
8490	7.10103
8491	7.10103
8492	7.07267
8493	7.07267
8494	7.89242
8495	8.36387
8496	10.36
8497	11.5685
8498	11.5208
8499	11.772
8500	9.70478
8501	9.70478
8502	12.3013
8503	12.3013
8504	10.4158
8505	10.4158
8506	10.4158
8507	10.4158
8508	10.4158
8509	8.87134
8510	8.87134
8511	9.35911
8512	9.58437
8513	9.58437
8514	9.58437
8515	9.58437
8516	9.58437
8517	9.58437
8518	9.58437
8519	10.8665
8520	10.8665
8521	10.1968
8522	10.1968
8523	10.0832
8524	10.0832
8525	8.99765
8526	8.99765
8527	8.99765
8528	8.99765
8529	8.99765
8530	8.99765
8531	8.99765
8532	8.99765
8533	8.99765
8534	8.99765
8535	8.99765
8536	8.99765
8537	8.99765
8538	8.99765
8539	8.99765
8540	10.812
8541	10.812
8542	9.34077
8543	12.6574
8544	12.2311
8545	12.2311
8546	12.2311
8547	12.2311
8548	11.5849
8549	11.5849
8550	11.5849
8551	11.5849
8552	11.5849
8553	11.5849
8554	9.8442
8555	9.8442
8556	9.15025
8557	9.15025
8558	13.7921
8559	13.7921
8560	13.7921
8561	10.6015
8562	10.6015
8563	12.5705
8564	12.5705
8565	12.949
8566	12.949
8567	11.1428
8568	11.1428
8569	11.1428
8570	11.7682
8571	8.25277
8572	9.16851
8573	9.16851
8574	11.4839
8575	7.42318
8576	10.0474
8577	10.0474
8578	10.0474
8579	10.0474
8580	10.0474
8581	10.0474
8582	12.3525
8583	12.3525
8584	7.9175
8585	7.9175
8586	11.6381
8587	11.6381
8588	11.4611
8589	11.4611
8590	11.4611
8591	11.4611
8592	11.4611
8593	11.4611
8594	11.4611
8595	9.21097
8596	8.95331
8597	8.95331
8598	8.95331
8599	8.95331
8600	10.1521
8601	12.7847
8602	12.7847
8603	11.7226
8604	12.1747
8605	12.1747
8606	13.1283
8607	13.1283
8608	15.589
8609	15.589
8610	16.7853
8611	16.7853
8612	19.7882
8613	6.40075
8614	7.81718
8615	13.8131
8616	13.8131
8617	13.8131
8618	13.8131
8619	13.8131
8620	13.8131
8621	11.4898
8622	11.4898
8623	11.4898
8624	12.2167
8625	12.2167
8626	9.25545
8627	10.745
8628	17.665
8629	11.1256
8630	11.1553
8631	12.2824
8632	9.89037
8633	9.89037
8634	9.89037
8635	9.89037
8636	9.89037
8637	9.89037
8638	9.89037
8639	9.48468
8640	9.48468
8641	9.15133
8642	9.15133
8643	9.94549
8644	11.5912
8645	11.5912
8646	11.5912
8647	11.5912
8648	11.5912
8649	11.5912
8650	11.5912
8651	11.5912
8652	11.5912
8653	10.7499
8654	10.7499
8655	10.7499
8656	10.7499
8657	10.7499
8658	7.95133
8659	12.0292
8660	7.74876
8661	7.74876
8662	7.72523
8663	10.5495
8664	7.71903
8665	7.71903
8666	7.71903
8667	7.71903
8668	8.54655
8669	8.54655
8670	9.76325
8671	9.76325
8672	10.4879
8673	10.4879
8674	10.4879
8675	10.4879
8676	11.8953
8677	11.8953
8678	11.8953
8679	11.8953
8680	12.074
8681	10.7912
8682	12.2475
8683	12.2475
8684	12.2475
8685	12.2475
8686	6.57288
8687	6.57288
8688	6.57288
8689	7.43512
8690	10.9521
8691	10.502
8692	10.502
8693	10.502
8694	8.39927
8695	8.39927
8696	13.293
8697	13.293
8698	13.293
8699	13.293
8700	13.293
8701	13.293
8702	11.679
8703	7.80924
8704	7.80924
8705	7.06469
8706	7.06469
8707	7.06469
8708	7.06469
8709	5.9216
8710	5.9216
8711	5.9216
8712	8.53915
8713	8.53915
8714	8.53915
8715	8.53915
8716	8.15086
8717	8.15086
8718	8.15086
8719	8.15086
8720	8.15086
8721	8.15086
8722	8.15086
8723	8.15086
8724	8.10506
8725	8.10506
8726	8.10506
8727	8.10506
8728	8.10506
8729	10.4236
8730	10.4236
8731	10.4236
8732	10.4236
8733	8.59682
8734	8.7466
8735	8.01533
8736	8.01533
8737	8.01533
8738	8.01533
8739	8.01533
8740	6.46787
8741	6.46787
8742	7.02592
8743	7.02592
8744	7.02592
8745	9.94504
8746	9.94504
8747	9.94504
8748	9.94504
8749	9.94504
8750	9.19819
8751	9.19819
8752	9.19819
8753	9.19819
8754	9.19819
8755	10.0892
8756	10.0892
8757	10.0892
8758	10.0575
8759	10.0575
8760	10.3905
8761	10.9233
8762	10.9233
8763	10.9233
8764	7.7971
8765	7.7971
8766	6.97741
8767	6.97741
8768	6.97741
8769	7.16252
8770	6.12188
8771	5.9708
8772	7.59953
8773	6.23201
8774	6.23201
8775	6.23201
8776	6.23201
8777	6.42211
8778	8.8041
8779	8.8041
8780	7.587
8781	7.587
8782	7.76553
8783	7.76553
8784	7.76553
8785	7.76553
8786	8.26331
8787	8.26331
8788	8.26331
8789	8.26331
8790	9.41274
8791	7.40087
8792	7.95742
8793	7.44215
8794	7.44215
8795	9.54239
8796	10.236
8797	10.236
8798	10.236
8799	9.40228
8800	9.40228
8801	9.40228
8802	9.93208
8803	9.93208
8804	8.22699
8805	9.26571
8806	9.26571
8807	10.5039
8808	10.5039
8809	10.5039
8810	9.55921
8811	8.06473
8812	7.89253
8813	7.89253
8814	6.14584
8815	8.1492
8816	8.1492
8817	8.1492
8818	5.10848
8819	5.10848
8820	5.5017
8821	5.5017
8822	6.01679
8823	5.82282
8824	5.82282
8825	5.82282
8826	7.27768
8827	5.94028
8828	5.45695
8829	5.56328
8830	6.92158
8831	6.92158
8832	6.78843
8833	6.78843
8834	6.78843
8835	7.81477
8836	7.81477
8837	8.40539
8838	7.8754
8839	7.8754
8840	7.8754
8841	7.8754
8842	6.87234
8843	7.29736
8844	7.29736
8845	7.29736
8846	7.29736
8847	7.29736
8848	7.29736
8849	7.29736
8850	7.29736
8851	8.20908
8852	10.1206
8853	6.46576
8854	6.46576
8855	6.46576
8856	6.46576
8857	6.46576
8858	6.46576
8859	6.46576
8860	6.46576
8861	6.66373
8862	6.66373
8863	8.59598
8864	8.59598
8865	6.91391
8866	6.91391
8867	6.91391
8868	6.91391
8869	7.78336
8870	7.78336
8871	7.78336
8872	7.78336
8873	7.59931
8874	8.25792
8875	8.25792
8876	8.87421
8877	9.39909
8878	9.39909
8879	9.39909
8880	8.12739
8881	7.04453
8882	7.04453
8883	7.04453
8884	9.04323
8885	9.04323
8886	6.99237
8887	6.99237
8888	6.99237
8889	6.99237
8890	7.00892
8891	8.05008
8892	8.05008
8893	8.98428
8894	8.23355
8895	8.37684
8896	6.13242
8897	6.13242
8898	9.15698
8899	9.15698
8900	9.15698
8901	9.15698
8902	9.15698
8903	9.78765
8904	9.57304
8905	9.57304
8906	9.57304
8907	9.57304
8908	8.88493
8909	8.14123
8910	8.14123
8911	5.963
8912	5.963
8913	6.42601
8914	6.42601
8915	5.14455
8916	7.1672
8917	7.1672
8918	7.1672
8919	7.1672
8920	7.72527
8921	7.72527
8922	6.79937
8923	6.83681
8924	6.83681
8925	6.05035
8926	6.05035
8927	6.05035
8928	7.6635
8929	7.6635
8930	7.6635
8931	7.09286
8932	7.09286
8933	7.09286
8934	7.09286
8935	6.08138
8936	6.08138
8937	7.27196
8938	7.27196
8939	6.88984
8940	6.09883
8941	6.09883
