Sweep	Chain_1	Chain_2	Chain_3	
5687	11	20	27	
5688	10	21	27	
5689	10	21	27	
5690	6	18	28	
5691	5	21	27	
5692	5	21	27	
5693	5	21	27	
5694	5	21	27	
5695	5	28	23	
5696	8	27	20	
5697	5	23	27	
5698	5	23	27	
5699	6	15	28	
5700	7	13	28	
5701	8	14	28	
5702	8	14	28	
5703	8	14	28	
5704	8	16	28	
5705	8	21	27	
5706	8	21	27	
5707	10	20	28	
5708	9	17	28	
5709	11	17	28	
5710	11	17	28	
5711	8	22	28	
5712	8	22	28	
5713	8	22	28	
5714	8	22	28	
5715	8	22	28	
5716	8	22	28	
5717	8	22	28	
5718	8	23	28	
5719	6	18	28	
5720	6	19	27	
5721	6	19	27	
5722	6	19	27	
5723	6	19	27	
5724	6	19	27	
5725	6	19	28	
5726	6	19	28	
5727	6	20	28	
5728	8	19	28	
5729	8	19	28	
5730	10	21	28	
5731	10	21	28	
5732	9	15	28	
5733	9	15	28	
5734	8	16	27	
5735	8	16	27	
5736	8	16	27	
5737	8	16	27	
5738	8	16	27	
5739	8	16	27	
5740	8	16	27	
5741	11	19	25	
5742	10	19	26	
5743	7	11	27	
5744	7	8	27	
5745	8	8	26	
5746	8	8	26	
5747	9	7	26	
5748	9	7	26	
5749	9	8	26	
5750	8	9	26	
5751	9	8	26	
5752	9	8	26	
5753	9	8	26	
5754	8	7	24	
5755	6	7	27	
5756	7	7	27	
5757	7	7	27	
5758	7	12	28	
5759	7	12	28	
5760	7	10	27	
5761	10	8	24	
5762	8	10	24	
5763	6	15	27	
5764	8	13	27	
5765	7	13	28	
5766	7	13	28	
5767	6	12	23	
5768	8	16	28	
5769	8	16	28	
5770	8	19	27	
5771	8	19	27	
5772	8	17	27	
5773	8	17	27	
5774	6	13	26	
5775	6	13	26	
5776	6	13	26	
5777	6	13	26	
5778	6	13	26	
5779	6	12	28	
5780	6	12	28	
5781	8	13	24	
5782	8	13	24	
5783	8	13	24	
5784	7	11	22	
5785	6	13	24	
5786	6	12	27	
5787	6	8	24	
5788	7	13	25	
5789	7	13	25	
5790	7	13	25	
5791	7	13	25	
5792	9	8	24	
5793	8	9	24	
5794	9	6	28	
5795	10	5	27	
5796	10	5	27	
5797	10	5	27	
5798	5	11	28	
5799	5	11	28	
5800	6	7	28	
5801	5	7	28	
5802	4	8	25	
5803	2	8	28	
5804	2	8	28	
5805	5	3	27	
5806	3	5	27	
5807	3	7	27	
5808	3	7	27	
5809	3	7	27	
5810	3	7	27	
5811	3	8	28	
5812	2	6	25	
5813	6	2	25	
5814	5	4	25	
5815	2	6	22	
5816	7	4	25	
5817	7	4	25	
5818	3	6	28	
5819	6	3	28	
5820	5	6	28	
5821	5	6	28	
5822	2	10	26	
5823	2	10	26	
5824	2	10	26	
5825	2	10	26	
5826	2	10	26	
5827	2	10	26	
5828	4	10	28	
5829	3	9	27	
5830	4	7	28	
5831	4	7	28	
5832	3	9	28	
5833	3	9	28	
5834	3	9	28	
5835	6	3	28	
5836	6	3	28	
5837	4	5	26	
5838	5	4	26	
5839	4	8	26	
5840	6	12	26	
5841	6	12	26	
5842	12	6	26	
5843	6	12	26	
5844	6	12	26	
5845	5	9	26	
5846	7	7	27	
5847	7	7	27	
5848	7	7	27	
5849	7	7	27	
5850	7	7	27	
5851	7	7	27	
5852	6	9	27	
5853	6	9	27	
5854	6	9	27	
5855	5	8	28	
5856	8	5	28	
5857	5	10	27	
5858	5	10	28	
5859	5	10	28	
5860	8	5	28	
5861	8	11	28	
5862	8	11	28	
5863	8	11	28	
5864	6	8	28	
5865	8	7	27	
5866	8	7	27	
5867	8	7	27	
5868	7	8	27	
5869	5	5	28	
5870	5	5	28	
5871	6	8	28	
5872	8	9	28	
5873	8	9	28	
5874	9	8	28	
5875	5	11	27	
5876	5	10	27	
5877	6	10	28	
5878	6	10	28	
5879	6	10	28	
5880	10	6	28	
5881	6	10	28	
5882	5	8	28	
5883	8	12	28	
5884	8	14	28	
5885	8	14	28	
5886	8	14	28	
5887	12	15	28	
5888	12	13	28	
5889	13	14	28	
5890	13	14	28	
5891	14	13	28	
5892	8	15	28	
5893	8	13	28	
5894	7	13	28	
5895	7	15	27	
5896	8	13	27	
5897	9	14	28	
5898	9	14	28	
5899	9	14	28	
5900	10	16	28	
5901	10	16	28	
5902	10	16	28	
5903	8	17	28	
5904	8	13	26	
5905	10	15	28	
5906	10	7	27	
5907	10	7	27	
5908	9	8	27	
5909	7	7	28	
5910	7	7	28	
5911	7	8	28	
5912	7	8	28	
5913	6	8	28	
5914	6	8	28	
5915	6	8	28	
5916	7	7	28	
5917	7	7	28	
5918	6	8	27	
5919	6	8	27	
5920	6	8	27	
5921	8	6	28	
5922	6	8	28	
5923	6	11	28	
5924	6	11	28	
5925	4	6	28	
5926	6	4	28	
5927	6	4	28	
5928	6	4	28	
5929	6	4	28	
5930	4	7	28	
5931	4	6	28	
5932	4	11	28	
5933	4	11	28	
5934	4	11	28	
5935	8	4	29	
5936	8	4	29	
5937	6	9	28	
5938	6	9	28	
5939	5	13	28	
5940	5	13	28	
5941	13	5	28	
5942	5	13	28	
5943	5	13	28	
5944	5	13	28	
5945	5	13	28	
5946	4	14	28	
5947	3	9	28	
5948	8	3	28	
5949	3	8	28	
5950	4	11	27	
5951	3	9	28	
5952	5	12	28	
5953	5	12	28	
5954	5	12	28	
5955	4	8	27	
5956	4	8	27	
5957	5	6	27	
5958	6	4	28	
5959	4	7	27	
5960	6	9	26	
5961	6	7	28	
5962	7	6	28	
5963	6	7	28	
5964	7	6	28	
5965	6	7	28	
5966	8	7	28	
5967	8	7	28	
5968	7	8	28	
5969	8	7	28	
5970	5	10	28	
5971	5	10	28	
5972	5	10	28	
5973	6	8	27	
5974	6	8	27	
5975	6	7	28	
5976	6	7	28	
5977	6	7	28	
5978	6	7	28	
5979	7	6	28	
5980	7	6	28	
5981	6	4	28	
5982	4	6	28	
5983	6	6	28	
5984	7	10	28	
5985	7	8	28	
5986	7	8	28	
5987	7	9	27	
5988	8	10	26	
5989	8	13	28	
5990	8	12	26	
5991	8	12	26	
5992	8	12	26	
5993	8	12	26	
5994	8	16	28	
5995	8	16	28	
5996	10	16	24	
5997	6	14	27	
5998	6	14	27	
5999	6	14	27	
6000	9	14	27	
6001	11	15	27	
6002	9	15	27	
6003	9	15	26	
6004	15	9	26	
6005	12	13	26	
6006	11	11	27	
6007	11	12	26	
6008	11	12	26	
6009	12	11	26	
6010	11	10	24	
6011	10	10	26	
6012	9	9	28	
6013	9	9	28	
6014	6	13	27	
6015	6	13	27	
6016	6	13	27	
6017	6	13	27	
6018	13	6	27	
6019	5	11	26	
6020	7	10	25	
6021	6	13	26	
6022	5	13	27	
6023	5	13	27	
6024	5	13	27	
6025	5	13	27	
6026	6	11	27	
6027	5	12	25	
6028	6	12	24	
6029	10	9	26	
6030	9	10	26	
6031	10	12	28	
6032	10	12	28	
6033	11	11	28	
6034	11	11	28	
6035	11	8	28	
6036	8	11	28	
6037	10	10	26	
6038	10	9	27	
6039	10	10	28	
6040	10	10	28	
6041	8	11	27	
6042	11	8	27	
6043	11	11	26	
6044	10	9	23	
6045	12	14	24	
6046	12	14	24	
6047	11	13	27	
6048	11	13	24	
6049	11	13	24	
6050	9	13	26	
6051	9	13	26	
6052	9	13	26	
6053	11	10	22	
6054	11	11	23	
6055	11	11	23	
6056	11	11	26	
6057	11	11	28	
6058	11	11	28	
6059	12	10	28	
6060	12	10	28	
6061	12	10	28	
6062	11	10	25	
6063	10	11	25	
6064	8	14	27	
6065	6	13	24	
6066	6	13	24	
6067	7	11	25	
6068	7	11	25	
6069	7	11	25	
6070	7	11	25	
6071	7	11	25	
6072	7	12	27	
6073	10	17	27	
6074	10	16	24	
6075	8	15	26	
6076	8	15	26	
6077	9	18	25	
6078	9	18	25	
6079	8	16	26	
6080	8	16	26	
6081	8	16	26	
6082	8	16	26	
6083	9	15	25	
6084	9	15	25	
6085	7	9	25	
6086	7	9	25	
6087	8	11	26	
6088	8	11	27	
6089	11	8	27	
6090	8	11	27	
6091	7	11	25	
6092	7	11	25	
6093	8	14	28	
6094	10	15	28	
6095	11	14	27	
6096	14	11	27	
6097	15	11	28	
6098	11	15	28	
6099	11	15	28	
6100	14	12	28	
6101	14	16	27	
6102	14	16	27	
6103	12	15	28	
6104	12	13	28	
6105	15	12	27	
6106	11	11	28	
6107	11	11	28	
6108	11	13	28	
6109	11	12	28	
6110	12	11	28	
6111	12	9	28	
6112	12	14	28	
6113	12	14	28	
6114	12	14	28	
6115	12	14	28	
6116	12	14	28	
6117	9	13	28	
6118	9	13	28	
6119	13	9	28	
6120	12	10	28	
6121	8	12	25	
6122	8	12	25	
6123	8	12	25	
6124	8	9	28	
6125	8	9	28	
6126	9	8	28	
6127	9	8	28	
6128	8	12	28	
6129	8	12	28	
6130	8	12	28	
6131	8	12	28	
6132	8	17	28	
6133	8	17	28	
6134	8	28	17	
6135	8	28	13	
6136	8	13	28	
6137	8	13	28	
6138	13	8	28	
6139	8	13	28	
6140	10	14	28	
6141	10	14	28	
6142	12	13	27	
6143	12	14	28	
6144	12	14	28	
6145	12	9	27	
6146	9	12	27	
6147	9	16	28	
6148	9	16	28	
6149	8	13	28	
6150	8	13	28	
6151	9	18	28	
6152	9	18	28	
6153	10	16	25	
6154	10	16	25	
6155	10	16	25	
6156	10	16	25	
6157	10	13	22	
6158	10	13	22	
6159	10	13	22	
6160	11	15	24	
6161	12	13	26	
6162	13	12	26	
6163	13	12	26	
6164	12	13	26	
6165	14	14	26	
6166	12	14	27	
6167	13	13	27	
6168	12	11	24	
6169	12	11	24	
6170	12	11	24	
6171	6	13	26	
6172	6	15	25	
6173	6	12	23	
6174	15	7	16	
6175	15	7	16	
6176	9	12	18	
6177	12	9	18	
6178	8	12	22	
6179	12	8	22	
6180	8	12	22	
6181	8	12	25	
6182	8	12	25	
6183	9	13	18	
6184	9	15	19	
6185	9	15	19	
6186	9	15	19	
6187	11	10	22	
6188	10	11	22	
6189	12	11	19	
6190	12	16	17	
6191	10	13	25	
6192	13	10	25	
6193	10	12	25	
6194	10	12	17	
6195	13	10	16	
6196	12	12	14	
6197	11	13	15	
6198	11	13	15	
6199	9	13	15	
6200	6	13	22	
6201	6	13	22	
6202	6	13	22	
6203	8	11	23	
6204	9	11	21	
6205	9	11	21	
6206	11	11	23	
6207	8	11	23	
6208	11	9	26	
6209	11	9	26	
6210	9	11	26	
6211	11	9	26	
6212	11	9	26	
6213	11	9	26	
6214	14	9	27	
6215	9	8	27	
6216	6	9	27	
6217	9	6	27	
6218	9	6	27	
6219	9	6	27	
6220	6	9	27	
6221	7	11	26	
6222	7	11	26	
6223	7	12	27	
6224	7	12	27	
6225	8	13	26	
6226	9	13	26	
6227	9	13	26	
6228	7	15	24	
6229	7	15	24	
6230	7	15	24	
6231	7	15	24	
6232	7	15	24	
6233	6	19	27	
6234	7	18	22	
6235	6	16	23	
6236	6	14	25	
6237	6	14	25	
6238	6	14	25	
6239	6	14	25	
6240	6	14	25	
6241	6	14	25	
6242	7	19	28	
6243	7	17	28	
6244	7	16	28	
6245	7	16	28	
6246	9	18	28	
6247	11	16	26	
6248	11	16	26	
6249	11	16	26	
6250	11	16	26	
6251	8	15	26	
6252	8	15	26	
6253	8	15	26	
6254	8	13	26	
6255	9	12	27	
6256	8	15	27	
6257	6	15	26	
6258	6	15	26	
6259	6	15	26	
6260	6	15	26	
6261	6	15	26	
6262	6	15	26	
6263	6	15	26	
6264	6	15	26	
6265	6	15	26	
6266	6	15	26	
6267	8	15	27	
6268	8	15	27	
6269	15	8	27	
6270	6	13	28	
6271	7	14	28	
6272	7	14	28	
6273	7	13	28	
6274	7	13	28	
6275	8	17	28	
6276	9	15	27	
6277	8	15	26	
6278	9	14	28	
6279	9	14	28	
6280	9	14	27	
6281	7	15	28	
6282	6	13	27	
6283	7	14	28	
6284	14	7	28	
6285	7	14	28	
6286	7	14	28	
6287	7	14	28	
6288	7	16	28	
6289	7	16	28	
6290	7	16	28	
6291	7	16	28	
6292	7	16	21	
6293	7	14	23	
6294	5	13	25	
6295	13	5	25	
6296	8	15	25	
6297	8	15	25	
6298	6	12	26	
6299	6	12	26	
6300	6	12	26	
6301	6	12	26	
6302	7	17	25	
6303	7	17	25	
6304	7	17	25	
6305	9	18	26	
6306	9	14	27	
6307	9	14	27	
6308	10	16	26	
6309	10	16	26	
6310	10	16	26	
6311	11	16	28	
6312	11	16	28	
6313	8	19	28	
6314	8	19	28	
6315	19	8	28	
6316	8	19	28	
6317	7	17	28	
6318	6	17	28	
6319	6	17	28	
6320	6	14	28	
6321	6	15	26	
6322	5	16	28	
6323	6	15	28	
6324	13	8	28	
6325	6	12	28	
6326	6	12	28	
6327	6	12	28	
6328	6	15	27	
6329	6	15	27	
6330	7	13	28	
6331	10	7	27	
6332	7	8	27	
6333	6	12	28	
6334	10	8	27	
6335	10	8	27	
6336	8	10	27	
6337	10	8	27	
6338	10	8	27	
6339	6	9	28	
6340	10	5	28	
6341	4	8	27	
6342	4	8	27	
6343	4	8	27	
6344	4	8	27	
6345	4	11	28	
6346	6	11	28	
6347	11	6	28	
6348	5	8	28	
6349	5	11	28	
6350	5	11	28	
6351	5	11	28	
6352	9	7	27	
6353	7	11	28	
6354	11	7	28	
6355	9	7	27	
6356	9	7	27	
6357	9	8	27	
6358	10	8	27	
6359	8	10	27	
6360	8	9	28	
6361	8	9	28	
6362	10	9	27	
6363	11	8	28	
6364	10	9	26	
6365	8	11	28	
6366	14	8	26	
6367	8	14	26	
6368	8	14	26	
6369	8	14	26	
6370	14	8	26	
6371	8	14	26	
6372	8	12	23	
6373	5	14	23	
6374	5	14	23	
6375	4	11	27	
6376	4	16	27	
6377	4	16	27	
6378	6	14	27	
6379	6	14	27	
6380	6	14	27	
6381	7	12	26	
6382	12	7	26	
6383	7	12	26	
6384	7	12	26	
6385	5	9	28	
6386	5	9	28	
6387	5	9	28	
6388	5	9	28	
6389	7	11	28	
6390	7	11	28	
6391	7	11	28	
6392	3	16	25	
6393	4	13	25	
6394	5	15	27	
6395	5	15	27	
6396	4	10	25	
6397	4	10	25	
6398	4	9	26	
6399	4	9	26	
6400	3	7	26	
6401	4	9	28	
6402	4	14	24	
6403	4	14	24	
6404	7	13	26	
6405	5	13	26	
6406	5	14	24	
6407	5	14	27	
6408	7	19	28	
6409	7	19	28	
6410	7	19	28	
6411	5	21	28	
6412	5	21	28	
6413	8	15	28	
6414	6	18	28	
6415	6	18	28	
6416	6	18	28	
6417	6	17	28	
6418	6	17	28	
6419	6	17	28	
6420	6	18	28	
6421	6	18	28	
6422	6	18	28	
6423	5	18	28	
6424	4	20	28	
6425	4	20	28	
6426	4	20	28	
6427	4	21	28	
6428	4	21	28	
6429	5	16	28	
6430	5	17	28	
6431	5	17	28	
6432	5	17	28	
6433	5	17	28	
6434	5	17	28	
6435	4	13	29	
6436	4	13	29	
6437	4	13	29	
6438	4	12	28	
6439	17	7	28	
6440	6	17	28	
6441	5	14	28	
6442	4	14	27	
6443	4	14	27	
6444	4	14	27	
6445	4	16	28	
6446	4	16	28	
6447	4	16	28	
6448	4	16	28	
6449	4	14	28	
6450	5	13	28	
6451	5	13	28	
6452	13	5	28	
6453	3	11	27	
6454	4	14	25	
6455	4	14	25	
6456	3	14	22	
6457	4	14	26	
6458	4	14	26	
6459	4	14	26	
6460	4	14	26	
6461	3	16	26	
6462	3	16	26	
6463	4	11	28	
6464	4	11	28	
6465	6	14	28	
6466	9	13	27	
6467	7	11	26	
6468	7	14	25	
6469	5	11	23	
6470	5	11	23	
6471	5	14	26	
6472	6	13	26	
6473	6	11	26	
6474	6	11	26	
6475	7	12	25	
6476	11	12	28	
6477	10	16	28	
6478	12	11	28	
6479	12	17	28	
6480	12	17	28	
6481	12	17	28	
6482	12	17	28	
6483	12	17	28	
6484	12	17	28	
6485	8	19	27	
6486	8	20	28	
6487	8	23	25	
6488	9	17	26	
6489	10	16	26	
6490	9	15	27	
6491	15	9	27	
6492	14	7	28	
6493	7	14	28	
6494	7	19	27	
6495	7	18	26	
6496	7	18	26	
6497	5	14	27	
6498	5	14	28	
6499	5	14	28	
6500	5	14	28	
6501	5	17	28	
6502	5	17	28	
6503	5	17	28	
6504	6	18	28	
6505	6	18	28	
6506	6	18	28	
6507	7	16	28	
6508	5	17	28	
6509	5	17	28	
6510	5	15	26	
6511	5	15	26	
6512	5	18	25	
6513	5	18	25	
6514	5	15	28	
6515	5	13	27	
6516	5	13	27	
6517	5	13	27	
6518	5	13	27	
6519	5	13	27	
6520	5	13	27	
6521	5	13	27	
6522	15	7	28	
6523	4	14	25	
6524	4	17	25	
6525	4	12	28	
6526	4	12	28	
6527	4	15	27	
6528	4	15	27	
6529	4	14	26	
6530	4	14	26	
6531	4	15	27	
6532	7	17	28	
6533	7	17	28	
6534	6	16	28	
6535	6	17	26	
6536	6	17	26	
6537	6	17	26	
6538	7	15	27	
6539	6	16	25	
6540	7	19	24	
6541	8	15	25	
6542	8	15	25	
6543	8	15	25	
6544	13	11	25	
6545	13	9	24	
6546	9	13	24	
6547	9	13	24	
6548	13	9	24	
6549	12	8	27	
6550	11	13	26	
6551	9	15	26	
6552	9	16	27	
6553	12	12	27	
6554	12	12	27	
6555	11	13	27	
6556	11	12	28	
6557	13	17	26	
6558	11	15	25	
6559	13	14	27	
6560	14	13	27	
6561	13	11	27	
6562	12	13	28	
6563	16	13	28	
6564	16	13	28	
6565	11	15	28	
6566	15	11	28	
6567	11	15	28	
6568	11	15	28	
6569	15	11	28	
6570	11	15	28	
6571	14	11	29	
6572	11	14	29	
6573	11	14	29	
6574	14	11	29	
6575	11	14	29	
6576	11	14	29	
6577	11	14	29	
6578	10	11	26	
6579	11	9	28	
6580	10	10	28	
6581	11	11	28	
6582	13	13	27	
6583	10	13	28	
6584	12	16	28	
6585	14	13	26	
6586	13	14	26	
6587	13	14	26	
6588	14	13	26	
6589	14	13	26	
6590	13	17	28	
6591	11	17	26	
6592	11	17	26	
6593	14	12	28	
6594	11	14	28	
6595	11	14	28	
6596	14	13	28	
6597	13	14	28	
6598	13	14	28	
6599	13	15	25	
6600	12	14	19	
6601	11	14	19	
6602	11	15	19	
6603	11	15	19	
6604	11	15	19	
6605	11	15	19	
6606	11	19	15	
6607	11	19	15	
6608	11	15	19	
6609	11	15	19	
6610	10	17	22	
6611	10	17	22	
6612	12	17	23	
6613	12	17	23	
6614	12	18	22	
6615	12	18	22	
6616	12	18	22	
6617	10	20	23	
6618	10	20	23	
6619	10	20	23	
6620	10	20	23	
6621	11	18	22	
6622	11	16	20	
6623	11	20	16	
6624	10	16	19	
6625	10	16	19	
6626	10	16	19	
6627	10	16	19	
6628	10	16	19	
6629	10	16	19	
6630	10	19	16	
6631	10	19	16	
6632	11	21	18	
6633	11	18	21	
6634	12	17	21	
6635	11	20	16	
6636	11	16	20	
6637	15	16	19	
6638	16	15	19	
6639	16	13	20	
6640	10	16	20	
6641	10	16	20	
6642	11	20	25	
6643	11	16	27	
6644	10	13	25	
6645	10	13	25	
6646	10	15	26	
6647	9	16	28	
6648	10	15	28	
6649	10	16	28	
6650	10	16	28	
6651	10	16	28	
6652	10	16	28	
6653	13	16	28	
6654	13	16	28	
6655	11	16	28	
6656	11	16	28	
6657	11	16	28	
6658	13	27	19	
6659	13	19	27	
6660	13	19	27	
6661	13	19	27	
6662	12	19	26	
6663	14	17	25	
6664	14	17	25	
6665	17	14	25	
6666	15	18	27	
6667	14	13	26	
6668	13	14	26	
6669	13	14	26	
6670	13	14	26	
6671	14	12	24	
6672	13	12	26	
6673	12	13	26	
6674	15	13	29	
6675	13	15	29	
6676	13	17	27	
6677	13	17	27	
6678	13	17	27	
6679	14	13	25	
6680	13	15	27	
6681	13	14	28	
6682	15	13	26	
6683	12	14	24	
6684	11	18	26	
6685	11	15	23	
6686	12	14	24	
6687	12	14	27	
6688	13	15	24	
6689	12	14	26	
6690	12	14	22	
6691	12	14	22	
6692	12	14	22	
6693	14	12	22	
6694	13	13	22	
6695	13	13	22	
6696	13	13	22	
6697	13	13	22	
6698	13	13	22	
6699	12	16	24	
6700	12	16	24	
6701	9	14	26	
6702	10	15	28	
6703	9	15	28	
6704	9	15	28	
6705	9	15	28	
6706	11	15	27	
6707	9	17	27	
6708	9	17	27	
6709	10	14	27	
6710	9	17	24	
6711	9	17	24	
6712	9	19	27	
6713	9	19	27	
6714	9	19	27	
6715	9	19	27	
6716	9	15	24	
6717	10	17	25	
6718	8	15	27	
6719	15	8	27	
6720	8	16	28	
6721	8	17	27	
6722	8	17	27	
6723	8	20	25	
6724	10	18	27	
6725	8	16	27	
6726	8	16	27	
6727	8	16	27	
6728	8	16	27	
6729	11	17	24	
6730	11	17	24	
6731	13	15	27	
6732	19	13	27	
6733	10	17	26	
6734	10	17	26	
6735	10	17	26	
6736	10	17	26	
6737	10	17	26	
6738	9	16	26	
6739	10	16	28	
6740	8	15	27	
6741	10	16	28	
6742	8	20	28	
6743	8	20	28	
6744	8	20	28	
6745	9	18	25	
6746	9	18	25	
6747	7	18	27	
6748	8	14	25	
6749	8	15	20	
6750	8	15	20	
6751	8	15	20	
6752	7	14	24	
6753	8	13	24	
6754	8	13	24	
6755	8	13	24	
6756	10	14	19	
6757	10	12	20	
6758	14	15	19	
6759	14	15	19	
6760	14	15	19	
6761	15	14	19	
6762	13	18	18	
6763	15	11	14	
6764	9	12	14	
6765	9	12	14	
6766	9	10	16	
6767	9	10	16	
6768	8	13	15	
6769	7	12	18	
6770	7	15	16	
6771	7	16	15	
6772	7	15	16	
6773	7	15	16	
6774	7	16	15	
6775	9	14	22	
6776	8	20	16	
6777	12	17	19	
6778	12	17	19	
6779	11	12	18	
6780	9	19	14	
6781	9	14	18	
6782	9	14	18	
6783	8	18	19	
6784	10	19	16	
6785	10	19	16	
6786	9	12	12	
6787	12	12	13	
6788	12	12	19	
6789	12	12	19	
6790	12	12	19	
6791	12	12	21	
6792	12	12	21	
6793	9	12	21	
6794	11	10	22	
6795	11	10	22	
6796	10	11	22	
6797	11	10	22	
6798	10	13	24	
6799	9	10	23	
6800	9	10	23	
6801	9	10	23	
6802	9	12	20	
6803	9	13	20	
6804	12	12	18	
6805	10	12	18	
6806	10	18	12	
6807	8	13	19	
6808	10	18	11	
6809	10	11	18	
6810	10	11	18	
6811	11	10	21	
6812	9	12	19	
6813	14	11	22	
6814	11	14	22	
6815	11	14	22	
6816	10	9	19	
6817	9	10	19	
6818	9	10	19	
6819	8	11	21	
6820	8	13	23	
6821	8	13	23	
6822	8	13	23	
6823	8	13	23	
6824	8	13	23	
6825	9	20	20	
6826	9	20	20	
6827	8	23	13	
6828	11	14	19	
6829	14	11	19	
6830	11	14	19	
6831	8	11	21	
6832	8	11	21	
6833	8	11	21	
6834	8	11	21	
6835	8	11	20	
6836	9	10	20	
6837	10	16	24	
6838	9	14	22	
6839	10	8	25	
6840	8	11	24	
6841	8	13	22	
6842	8	13	22	
6843	8	13	22	
6844	8	13	22	
6845	8	13	22	
6846	8	13	28	
6847	8	13	28	
6848	8	13	28	
6849	9	16	28	
6850	9	16	28	
6851	9	16	28	
6852	8	14	27	
6853	8	14	27	
6854	8	14	27	
6855	8	14	27	
6856	8	11	26	
6857	8	11	26	
6858	8	11	26	
6859	8	11	26	
6860	8	14	24	
6861	8	14	24	
6862	8	14	24	
6863	9	10	25	
6864	9	10	25	
6865	9	10	25	
6866	10	13	25	
6867	11	9	25	
6868	11	9	25	
6869	10	11	26	
6870	10	11	26	
6871	11	10	26	
6872	10	12	26	
6873	12	11	26	
6874	11	12	26	
6875	10	13	23	
6876	10	13	23	
6877	10	13	23	
6878	10	13	23	
6879	10	11	28	
6880	10	8	28	
6881	9	9	27	
6882	9	9	27	
6883	9	9	27	
6884	9	9	27	
6885	10	10	25	
6886	10	10	25	
6887	8	10	27	
6888	10	9	27	
6889	10	9	27	
6890	11	8	27	
6891	8	11	27	
6892	10	8	27	
6893	9	8	28	
6894	10	7	28	
6895	8	10	29	
6896	10	8	29	
6897	10	8	29	
6898	9	10	28	
6899	11	9	28	
6900	9	11	28	
6901	9	11	28	
6902	9	11	28	
6903	8	10	27	
6904	10	9	27	
6905	9	10	28	
6906	8	9	28	
6907	9	13	28	
6908	10	13	28	
6909	13	10	28	
6910	10	13	28	
6911	13	10	28	
6912	13	10	28	
6913	13	10	28	
6914	13	10	28	
6915	13	10	28	
6916	10	10	28	
6917	9	10	28	
6918	10	9	28	
6919	9	10	28	
6920	9	10	28	
6921	12	9	28	
6922	9	12	28	
6923	9	12	28	
6924	9	11	28	
6925	9	11	28	
6926	10	10	28	
6927	10	10	28	
6928	10	10	28	
6929	9	9	28	
6930	9	9	28	
6931	9	9	28	
6932	8	13	28	
6933	11	12	28	
6934	11	12	28	
6935	11	12	28	
6936	11	12	28	
6937	13	10	28	
6938	13	10	28	
6939	10	11	28	
6940	11	10	28	
6941	10	11	28	
6942	10	11	28	
6943	10	12	28	
6944	12	10	28	
6945	10	10	28	
6946	11	11	27	
6947	9	11	28	
6948	11	13	28	
6949	10	11	28	
6950	11	11	28	
6951	11	11	28	
6952	9	9	28	
6953	8	12	28	
6954	8	12	28	
6955	12	11	28	
6956	11	12	28	
6957	10	12	27	
6958	12	10	27	
6959	8	10	28	
6960	7	9	28	
6961	7	9	28	
6962	7	9	28	
6963	7	9	28	
6964	9	11	26	
6965	11	9	26	
6966	11	9	26	
6967	11	13	26	
6968	10	9	27	
6969	10	9	27	
6970	9	10	27	
6971	10	11	25	
6972	13	10	28	
6973	9	10	28	
6974	9	10	28	
6975	10	9	28	
6976	10	9	28	
6977	10	13	28	
6978	13	9	28	
6979	13	9	28	
6980	7	12	27	
6981	10	8	28	
6982	10	8	28	
6983	11	12	28	
6984	10	13	28	
6985	10	13	28	
6986	11	12	28	
6987	9	8	28	
6988	9	10	28	
6989	9	10	28	
6990	10	9	28	
6991	9	10	28	
6992	9	10	28	
6993	9	10	28	
6994	9	10	28	
6995	9	10	28	
6996	9	10	28	
6997	10	9	28	
6998	9	9	28	
6999	10	10	26	
7000	11	12	25	
7001	11	11	28	
7002	11	10	26	
7003	11	10	26	
7004	9	11	27	
7005	7	13	27	
7006	10	7	27	
7007	8	7	27	
7008	8	9	28	
7009	8	9	26	
7010	9	6	28	
7011	9	6	28	
7012	6	9	28	
7013	9	6	28	
7014	6	9	26	
7015	9	5	26	
7016	6	8	26	
7017	10	7	22	
7018	8	5	26	
7019	8	6	26	
7020	10	11	26	
7021	10	11	26	
7022	9	13	25	
7023	9	13	25	
7024	11	13	26	
7025	10	8	28	
7026	11	11	24	
7027	10	12	25	
7028	12	10	25	
7029	9	10	27	
7030	10	8	27	
7031	13	9	23	
7032	7	9	27	
7033	6	15	27	
7034	6	10	24	
7035	5	12	27	
7036	6	10	28	
7037	10	6	28	
7038	11	11	28	
7039	10	7	28	
7040	10	7	28	
7041	7	10	28	
7042	10	8	27	
7043	10	8	27	
7044	10	8	27	
7045	10	8	27	
7046	10	8	27	
7047	9	10	26	
7048	9	10	26	
7049	11	9	27	
7050	9	11	27	
7051	5	11	24	
7052	5	11	24	
7053	6	12	26	
7054	12	6	26	
7055	6	12	26	
7056	6	12	26	
7057	7	11	26	
7058	7	11	26	
7059	11	7	26	
7060	9	8	26	
7061	11	10	26	
7062	10	9	28	
7063	11	9	25	
7064	10	11	27	
7065	10	11	27	
7066	12	8	28	
7067	12	8	28	
7068	10	8	27	
7069	12	9	28	
7070	14	11	28	
7071	10	15	28	
7072	12	10	28	
7073	12	10	28	
7074	12	10	28	
7075	10	12	28	
7076	10	12	28	
7077	9	9	28	
7078	9	9	28	
7079	9	12	28	
7080	9	14	29	
7081	9	14	27	
7082	12	11	28	
7083	9	10	28	
